train_acc,valid_acc,test_acc,test_mid_0_acc,test_mid_1_acc,test_mid_2_acc,test_mid_3_acc,test_mid_4_acc,test_mid_5_acc,test_mid_6_acc,test_mid_7_acc,test_mid_8_acc,test_mid_9_acc
0.9726266666666666,0.95243,0.74446,0.6042,0.56685,0.6128,0.6217,0.6524,0.63775,0.70025,0.6695,0.68525,0.6999
0.9666633333333333,0.947365,0.73361,0.59905,0.5587,0.6119,0.6139,0.62605,0.6266,0.67925,0.67145,0.6811,0.69595
0.9645033333333334,0.94451,0.72043,0.5752,0.5603,0.59285,0.6,0.6227,0.59145,0.6661,0.6577,0.6487,0.6693
0.960755,0.942035,0.715545,0.5706,0.5214,0.5745,0.5756,0.6074,0.5981,0.657,0.65355,0.6369,0.65375
0.9634833333333334,0.944865,0.72088,0.5759,0.5436,0.57355,0.5784,0.6308,0.61995,0.67135,0.65035,0.6491,0.65195
0.9674783333333333,0.947995,0.738685,0.60355,0.56635,0.60615,0.6232,0.63025,0.6283,0.6865,0.6595,0.66215,0.6901
0.9689733333333334,0.94984,0.742445,0.61105,0.5754,0.59735,0.61425,0.654,0.6435,0.6955,0.6892,0.67335,0.70715
0.966245,0.946265,0.735675,0.6041,0.55985,0.59935,0.6222,0.64915,0.6308,0.6888,0.6908,0.6874,0.693
0.9707733333333334,0.95093,0.737375,0.59735,0.57675,0.6102,0.6123,0.6656,0.62555,0.7032,0.6725,0.68085,0.7163
0.9627066666666667,0.944245,0.7265,0.57815,0.5523,0.5831,0.59675,0.6415,0.61705,0.6742,0.67585,0.6472,0.674
0.9690316666666666,0.949515,0.749835,0.6132,0.56235,0.62635,0.6368,0.65575,0.6492,0.70305,0.71345,0.69685,0.7128
0.9639183333333333,0.945255,0.730885,0.58885,0.5654,0.6041,0.62585,0.63785,0.6233,0.6827,0.67255,0.656,0.70535
0.9627266666666666,0.944135,0.722605,0.6074,0.55935,0.60215,0.6098,0.6381,0.58535,0.67195,0.66805,0.6619,0.6746
0.9674633333333333,0.9483,0.7563,0.62495,0.58275,0.63055,0.6383,0.65245,0.65315,0.7063,0.7063,0.68985,0.7239
0.9679433333333334,0.94887,0.76247,0.63695,0.60985,0.63175,0.64015,0.6801,0.67105,0.7122,0.7058,0.70845,0.74575
0.9646683333333333,0.945435,0.72312,0.5943,0.54315,0.62755,0.6174,0.6477,0.6139,0.6804,0.6735,0.6634,0.6798
0.965975,0.94644,0.74017,0.6252,0.574,0.61675,0.63505,0.6718,0.6295,0.69415,0.68285,0.6793,0.70045
0.9619016666666667,0.94316,0.709525,0.5634,0.5328,0.59905,0.5992,0.61785,0.59015,0.64645,0.65165,0.63,0.6738
0.96712,0.947775,0.741755,0.6111,0.55685,0.61405,0.6303,0.6404,0.6377,0.68085,0.6936,0.67505,0.6963
0.9673883333333333,0.94749,0.706405,0.56385,0.53985,0.5919,0.60175,0.6153,0.60515,0.67295,0.63385,0.6291,0.6835
0.9660466666666667,0.94628,0.7298,0.59935,0.5617,0.62695,0.6297,0.6366,0.6279,0.6929,0.70115,0.67845,0.69335
0.96438,0.94549,0.736255,0.5903,0.56885,0.6074,0.60915,0.6484,0.63445,0.7075,0.68905,0.6348,0.698
0.964075,0.945555,0.747745,0.6014,0.5665,0.62085,0.62155,0.64215,0.64115,0.68775,0.6977,0.6765,0.70815
0.9629633333333333,0.945105,0.73711,0.5992,0.5807,0.6074,0.6179,0.64675,0.6318,0.68465,0.68905,0.67265,0.69495
0.968615,0.948555,0.73415,0.5876,0.5633,0.62735,0.6249,0.65315,0.6226,0.70705,0.66715,0.6782,0.69555
0.9646866666666667,0.945255,0.73315,0.59185,0.569,0.6092,0.621,0.63835,0.6259,0.691,0.683,0.6602,0.70095
0.9662983333333334,0.946825,0.723635,0.58495,0.5631,0.60085,0.60395,0.64935,0.61425,0.6922,0.66485,0.6353,0.68915
0.9644616666666667,0.944635,0.727405,0.5886,0.5789,0.61345,0.6096,0.65735,0.62315,0.6875,0.67305,0.644,0.71905
0.96316,0.94421,0.72129,0.59655,0.54405,0.60785,0.5921,0.6314,0.6076,0.6721,0.6777,0.6443,0.69365
0.9633,0.94491,0.740215,0.593,0.5662,0.6366,0.6226,0.6625,0.642,0.6863,0.7072,0.67755,0.7096
0.9686216666666667,0.949435,0.73323,0.61085,0.56745,0.6111,0.62435,0.6602,0.6511,0.7122,0.68345,0.6644,0.7002
0.9697916666666667,0.94967,0.74304,0.6238,0.5818,0.63355,0.63555,0.686,0.6531,0.69495,0.6878,0.66615,0.73645
0.9653016666666666,0.946085,0.71978,0.58165,0.55965,0.61275,0.6146,0.6475,0.612,0.66975,0.6643,0.6567,0.7007
0.9667483333333333,0.947125,0.744715,0.62395,0.5583,0.63135,0.62585,0.6716,0.63925,0.7065,0.69005,0.68935,0.74465
0.9681916666666667,0.94863,0.74933,0.6237,0.6087,0.64825,0.65565,0.68005,0.6728,0.7018,0.6927,0.70525,0.7377
0.965635,0.946575,0.72219,0.5961,0.57625,0.61845,0.6089,0.6383,0.6165,0.6771,0.68385,0.63525,0.6995
0.963715,0.94466,0.730815,0.5981,0.5742,0.6121,0.6136,0.65685,0.6261,0.69075,0.6856,0.6718,0.72425
0.9675016666666667,0.94844,0.7372,0.61015,0.57455,0.6241,0.6314,0.66855,0.64535,0.6939,0.67855,0.67885,0.72335
0.9676283333333333,0.948825,0.74809,0.6175,0.5977,0.62375,0.62795,0.6611,0.6602,0.69745,0.68185,0.68195,0.7382
0.96992,0.950645,0.767485,0.63905,0.6047,0.63835,0.64295,0.7001,0.6712,0.72305,0.7052,0.7126,0.74775
0.9670116666666667,0.94808,0.73403,0.6074,0.56475,0.62065,0.6245,0.6631,0.6332,0.68465,0.67075,0.67735,0.7295
0.9704716666666666,0.95062,0.73111,0.6076,0.54835,0.61145,0.6212,0.6428,0.6258,0.68655,0.6816,0.66655,0.7139
0.9679616666666667,0.948425,0.75655,0.64735,0.5927,0.64935,0.63825,0.68565,0.66145,0.70645,0.7065,0.68845,0.7492
0.966125,0.94723,0.741105,0.6111,0.5803,0.61855,0.62475,0.6567,0.63475,0.69125,0.68565,0.6758,0.71625
0.9680266666666667,0.947995,0.74955,0.61835,0.58535,0.6327,0.634,0.66795,0.64025,0.7021,0.69375,0.69315,0.71825
0.9644316666666667,0.945155,0.73555,0.6013,0.57305,0.6279,0.5998,0.6496,0.62845,0.6908,0.6735,0.6668,0.71345
0.965935,0.947265,0.75155,0.61305,0.5748,0.6223,0.6167,0.67575,0.64015,0.70905,0.6901,0.66555,0.7361
0.969925,0.95001,0.7508,0.6236,0.58715,0.64625,0.6382,0.68115,0.65495,0.72045,0.6782,0.6825,0.74035
0.96637,0.94743,0.75552,0.6197,0.5877,0.63215,0.6377,0.67305,0.6525,0.69435,0.68385,0.6777,0.7343
0.9659966666666666,0.946675,0.73536,0.6014,0.55505,0.60625,0.60745,0.6465,0.61385,0.6852,0.6652,0.6647,0.69725
0.969225,0.949545,0.754515,0.62975,0.58305,0.6359,0.6378,0.6858,0.6382,0.71085,0.7168,0.70365,0.72745
0.966835,0.947735,0.74649,0.61795,0.57395,0.62515,0.62315,0.6454,0.6541,0.6909,0.70085,0.70505,0.7128
0.9662366666666666,0.94757,0.7473,0.63085,0.5766,0.6166,0.6182,0.66035,0.65375,0.69325,0.70665,0.68015,0.733
0.9671483333333334,0.947705,0.735325,0.6176,0.5752,0.62325,0.6292,0.66315,0.64555,0.6948,0.6714,0.6645,0.7188
0.9708183333333333,0.950545,0.769485,0.6527,0.6061,0.64635,0.65165,0.68595,0.67995,0.7025,0.7202,0.69705,0.7581
0.96622,0.94714,0.755925,0.6206,0.58645,0.63685,0.6457,0.6846,0.6626,0.6955,0.7106,0.6799,0.7575
0.9693016666666666,0.94897,0.742345,0.615,0.5811,0.62605,0.63015,0.65805,0.6601,0.6778,0.6987,0.6818,0.73665
0.9718066666666667,0.95146,0.769525,0.66095,0.6149,0.64645,0.6559,0.6945,0.6904,0.72175,0.73705,0.7107,0.7657
0.9645483333333333,0.945915,0.75569,0.6355,0.5906,0.6262,0.65085,0.67785,0.6687,0.6883,0.7097,0.68495,0.74345
0.961955,0.942835,0.739065,0.6119,0.58145,0.6263,0.6341,0.65885,0.6486,0.67905,0.6974,0.6675,0.72055
0.968775,0.948655,0.76016,0.6365,0.59675,0.6497,0.64505,0.6808,0.6551,0.7093,0.7042,0.6815,0.746
0.9689016666666667,0.948715,0.764115,0.62985,0.58855,0.66285,0.6517,0.68325,0.67285,0.718,0.7128,0.7052,0.74785
0.9716866666666667,0.951355,0.76631,0.6394,0.6029,0.6423,0.6426,0.6953,0.6756,0.70855,0.6975,0.70455,0.7527
0.9700683333333333,0.949775,0.76503,0.65125,0.60115,0.6555,0.6663,0.71025,0.68475,0.71285,0.69335,0.7006,0.7501
0.9683783333333333,0.94903,0.75993,0.63105,0.60175,0.6307,0.64855,0.6884,0.6764,0.71795,0.711,0.70805,0.75635
0.9688516666666667,0.94905,0.772245,0.65985,0.60355,0.6459,0.6608,0.6928,0.68895,0.7183,0.73335,0.7336,0.74965
0.9676433333333333,0.948535,0.740805,0.6145,0.5705,0.6042,0.6198,0.654,0.63405,0.68505,0.71305,0.6584,0.7178
0.971165,0.95026,0.76358,0.6681,0.598,0.6659,0.64695,0.70115,0.68985,0.7262,0.72055,0.71755,0.7527
0.9689466666666666,0.94944,0.777365,0.6432,0.5992,0.6527,0.65255,0.69685,0.68345,0.7351,0.72875,0.7118,0.75845
0.973125,0.95185,0.764345,0.6703,0.60555,0.67085,0.6747,0.70075,0.6777,0.7204,0.7117,0.7168,0.73135
0.9710916666666667,0.95067,0.76545,0.6507,0.5891,0.6643,0.65975,0.6968,0.6932,0.71665,0.7311,0.71765,0.76105
0.971795,0.951235,0.7684,0.6672,0.60215,0.6517,0.66855,0.70785,0.6819,0.7318,0.73395,0.7096,0.7821
0.9721066666666667,0.95207,0.79578,0.6875,0.62295,0.6849,0.6861,0.7186,0.70885,0.74255,0.76385,0.73865,0.79835
0.9724083333333333,0.952405,0.79846,0.68005,0.62925,0.68415,0.66805,0.72995,0.70995,0.75135,0.73565,0.7363,0.78665
0.9701583333333333,0.94983,0.76293,0.64215,0.6051,0.6619,0.64495,0.6852,0.675,0.7191,0.6999,0.70825,0.74185
0.9683766666666667,0.949165,0.77606,0.67015,0.61205,0.6605,0.64945,0.71915,0.6948,0.72855,0.7279,0.7289,0.76555
0.9715516666666667,0.95165,0.79538,0.6958,0.63265,0.69595,0.68435,0.73125,0.71765,0.74495,0.7454,0.7403,0.79555
0.9766916666666666,0.95567,0.75465,0.66555,0.58085,0.64215,0.6208,0.69225,0.6666,0.7051,0.6926,0.6873,0.73835
0.9726383333333334,0.952055,0.76163,0.65625,0.58835,0.65895,0.63555,0.6856,0.68185,0.70515,0.71555,0.6933,0.75355
0.9671416666666667,0.94693,0.73083,0.5931,0.55065,0.60865,0.6092,0.6375,0.6421,0.69145,0.67815,0.6635,0.70775
0.972065,0.95121,0.76241,0.64525,0.59055,0.64225,0.6462,0.6733,0.6876,0.7112,0.7212,0.70865,0.74835
0.9704833333333334,0.950625,0.750165,0.6352,0.59325,0.6374,0.6232,0.67165,0.6472,0.6998,0.7131,0.6794,0.7298
0.9708866666666667,0.95011,0.744575,0.6377,0.58005,0.6287,0.62895,0.672,0.63285,0.69495,0.7069,0.68345,0.7296
0.975575,0.954235,0.78667,0.66885,0.6364,0.6645,0.67245,0.71165,0.71235,0.7337,0.7413,0.7197,0.767
0.971815,0.95137,0.751615,0.63475,0.57855,0.64375,0.63525,0.6557,0.6739,0.69635,0.7152,0.6946,0.7225
0.9722633333333334,0.95167,0.758505,0.66005,0.5834,0.64665,0.63765,0.6698,0.65985,0.7021,0.68605,0.70575,0.72355
0.9685783333333333,0.94887,0.761095,0.6369,0.5781,0.6493,0.65125,0.66715,0.68065,0.71585,0.70525,0.694,0.7553
0.9738416666666667,0.952845,0.77162,0.67195,0.609,0.685,0.66735,0.68355,0.68155,0.7347,0.7076,0.71685,0.767
0.9749116666666666,0.95342,0.763595,0.64865,0.6013,0.65275,0.6495,0.67615,0.68005,0.72115,0.7048,0.69805,0.7474
0.974695,0.953585,0.7741,0.66485,0.6035,0.664,0.68025,0.6959,0.69,0.7224,0.7152,0.7448,0.76675
0.9695833333333334,0.94979,0.771145,0.66,0.60955,0.65375,0.66075,0.6848,0.6931,0.7146,0.70875,0.71695,0.77345
0.9715633333333333,0.951065,0.76284,0.6397,0.6308,0.6559,0.64255,0.68425,0.6832,0.7188,0.7031,0.70675,0.76325
0.97303,0.952995,0.793925,0.68285,0.66175,0.6743,0.67425,0.7184,0.7284,0.7448,0.73535,0.73385,0.79375
0.9669933333333334,0.94742,0.74928,0.6111,0.60025,0.64375,0.64295,0.67065,0.67635,0.7091,0.7042,0.70965,0.7309
0.9689983333333333,0.949075,0.757785,0.6463,0.58095,0.6564,0.63945,0.6691,0.6782,0.72715,0.6904,0.6918,0.74725
0.97203,0.951855,0.767445,0.65305,0.62115,0.65235,0.64885,0.68615,0.68935,0.71715,0.7166,0.72,0.75115
0.9717,0.95078,0.744105,0.62585,0.59815,0.62465,0.62195,0.6485,0.6478,0.69625,0.69965,0.6881,0.7253
0.9751316666666666,0.953715,0.7752,0.66295,0.61675,0.6642,0.66645,0.6883,0.69125,0.7197,0.7152,0.72065,0.7573
0.9712316666666667,0.95106,0.761465,0.63605,0.62545,0.6457,0.6306,0.6754,0.6803,0.72915,0.71595,0.69145,0.7629
0.9744133333333334,0.953865,0.78816,0.68525,0.6424,0.6571,0.6764,0.7263,0.7128,0.7449,0.7403,0.74345,0.7635
